Имя,Главная категория,Побочная категория,Артикул,Ссылка на картинку,Характеристика,Описание,Ссылка на товар,Цена
Компьютер Acer Veriton ES2730G DT.VS2ER.020,KNS_Компьютеры,Компьютеры Acer,ID: 588550,https://cdn.kns.ru/linkpics/acer-veriton-es2730g-dt-vs2er-020-0.jpg,Модель CPU Intel Core i3 8100 Тактовая частота CPU 3.6 ГГц Количество ядер процессора 4 ядра Объём 8192 Мб Объем диска SSD 256 Гб Графический чипсет Intel UHD 630 Объем видеопамяти использует системную Операционная система Microsoft Windows 10 Professional,,https://www.kns.ru/product/kompyuter-acer-veriton-es2730g-dt-vs2er-020/,47876
Компьютер Acer Aspire G3620 DT.SJPER.032,KNS_Компьютеры,Компьютеры Acer,ID: 411442,https://cdn.kns.ru/linkpics/acer-aspire-g3620--dt-sjper-032--0.jpg,Модель CPU Intel Core i7 3770 Тактовая частота CPU 3.4 ГГц Объём 8192 Мб Объем диска HDD 2000 Гб Графический чипсет GeForce GTX660 Объем видеопамяти 1536 Мб Операционная система Microsoft Windows 8,,https://www.kns.ru/product/kompyuter-acer-aspire-g3620-dt-sjper-032/,40071
Компьютер Acer Veriton ES2710G DT.VQEER.022,KNS_Компьютеры,Компьютеры Acer,ID: 565298,https://cdn.kns.ru/linkpics/acer-veriton-es2710g-dt-vqeer-022-0.jpg,Модель CPU Intel Core i3 7100 Тактовая частота CPU 3.9 ГГц Количество ядер процессора 2 ядра Объём 4096 Мб Объем диска SSD 128 Гб Графический чипсет Intel HD Graphics 630 Объем видеопамяти использует системную Операционная система Microsoft Windows 10 Home,,https://www.kns.ru/product/kompyuter-acer-veriton-es2710g-dt-vqeer-022/,30607
Компьютер Acer Veriton M2611G DT.VFFER.010,KNS_Компьютеры,Компьютеры Acer,ID: 403044,https://cdn.kns.ru/linkpics/acer-veriton-m2611g--dt-vffer-010--0.jpg,Модель CPU Intel Core i5 3330 Тактовая частота CPU 3.0 ГГц Объём 8192 Мб Объем диска HDD 1000 Гб Графический чипсет nVidia GeForce GT630 Объем видеопамяти 2048 Мб Операционная система Microsoft Windows 8 Professional,,https://www.kns.ru/product/kompyuter-acer-veriton-m2611g-dt-vffer-010/,27500
Компьютер Acer Veriton ES2730G DT.VS2ER.019,KNS_Компьютеры,Компьютеры Acer,ID: 588551,https://cdn.kns.ru/linkpics/acer-veriton-es2730g-dt-vs2er-019-0.jpg,Модель CPU Intel Core i3 8100 Тактовая частота CPU 3.6 ГГц Количество ядер процессора 4 ядра Объём 8192 Мб Объем диска SSD 128 Гб Графический чипсет Intel UHD 630 Объем видеопамяти использует системную Операционная система Microsoft Windows 10 Professional,,https://www.kns.ru/product/kompyuter-acer-veriton-es2730g-dt-vs2er-019/,40225
Компьютер Acer Aspire M1470 DT.SM0ER.011,KNS_Компьютеры,Компьютеры Acer,ID: 401137,https://cdn.kns.ru/linkpics/acer-aspire-m1470--dt-sm0er-011--0.jpg,Модель CPU AMD А6-3620 Тактовая частота CPU 2.2 Ггц Объём 6144 Мб Объем диска HDD 1000 Гб Графический чипсет ATI Radeon HD 7470 Объем видеопамяти 2048 Мб Операционная система Microsoft Windows 8,,https://www.kns.ru/product/kompyuter-acer-aspire-m1470-dt-sm0er-011/,42471
Компьютер Acer Veriton ES2710G DT.VQEER.021,KNS_Компьютеры,Компьютеры Acer,ID: 565299,https://cdn.kns.ru/linkpics/acer-veriton-es2710g-dt-vqeer-021-0.jpg,Модель CPU Intel Core i3 7100 Тактовая частота CPU 3.9 ГГц Количество ядер процессора 2 ядра Объём 4096 Мб Объем диска HDD 1000 Гб Графический чипсет Intel HD Graphics 630 Объем видеопамяти использует системную Операционная система Microsoft Windows 10 Home,,https://www.kns.ru/product/kompyuter-acer-veriton-es2710g-dt-vqeer-021/,32432
Компьютер Acer Veriton X2611G DT.VGLER.006,KNS_Компьютеры,Компьютеры Acer,ID: 430783,https://cdn.kns.ru/linkpics/acer-veriton-x2611g--dt-vgler-006--0.jpg,Модель CPU Intel Core i5 3330 Тактовая частота CPU 3.0 ГГц Количество ядер процессора 4 ядра Объём 4096 Мб Объем диска HDD 1000 Гб Графический чипсет Intel HD Graphics 2500 Объем видеопамяти использует системную Операционная система Microsoft Windows 7 Professional,,https://www.kns.ru/product/kompyuter-acer-veriton-x2611g-dt-vgler-006/,22618
Компьютер Acer Veriton ES2730G DT.VS2ER.036,KNS_Компьютеры,Компьютеры Acer,ID: 588552,https://cdn.kns.ru/linkpics/acer-veriton-es2730g-dt-vs2er-036-0.jpg,Модель CPU Intel Core i5 8400 Тактовая частота CPU 2.8 ГГц Количество ядер процессора 6 ядер Объём 8192 Мб Объем диска SSD 256 Гб Графический чипсет Intel UHD 630 Объем видеопамяти использует системную Операционная система Microsoft Windows 10 Home,,https://www.kns.ru/product/kompyuter-acer-veriton-es2730g-dt-vs2er-036/,40505
Компьютер Acer Veriton N2620G DT.VH2ER.010,KNS_Компьютеры,Компьютеры Acer,ID: 431152,https://cdn.kns.ru/linkpics/acer-veriton-n2620g--dt-vh2er-010--0.jpg,Модель CPU Intel Celeron 887 Тактовая частота CPU 1.5 ГГц Количество ядер процессора 2 ядра Объём 2048 Мб Объем диска HDD нет Объем диска SSD 16 Гб Графический чипсет Intel HD Graphics Объем видеопамяти использует системную Операционная система DOS,,https://www.kns.ru/product/kompyuter-acer-veriton-n2620g-dt-vh2er-010/,8000
Компьютер Acer Veriton ES2710G DT.VQEER.035,KNS_Компьютеры,Компьютеры Acer,ID: 565074,https://cdn.kns.ru/linkpics/acer-veriton-es2710g-dt-vqeer-035-0.jpg,Модель CPU Intel Core i5 7400 Тактовая частота CPU 3.0 ГГц Количество ядер процессора 4 ядра Объём 4096 Мб Объем диска SSD 128 Гб Графический чипсет Intel HD Graphics 630 Объем видеопамяти использует системную Операционная система Microsoft Windows 10 Professional,,https://www.kns.ru/product/kompyuter-acer-veriton-es2710g-dt-vqeer-035/,39944
Компьютер Acer Veriton M2611G DT.VGXER.004,KNS_Компьютеры,Компьютеры Acer,ID: 430127,https://cdn.kns.ru,Модель CPU Intel Core i5 3330 Тактовая частота CPU 3.0 ГГц Количество ядер процессора 4 ядра Объём 4096 Мб Объем диска HDD 1000 Гб Графический чипсет Intel HD Graphics 2500 Объем видеопамяти использует системную Операционная система DOS,,https://www.kns.ru/product/kompyuter-acer-veriton-m2611g-dt-vgxer-004/,44998
Компьютер Acer Veriton ES2730G DT.VS2ER.009,KNS_Компьютеры,Компьютеры Acer,ID: 588571,https://cdn.kns.ru/linkpics/acer-veriton-es2730g-dt-vs2er-009-0.jpg,Модель CPU Intel Core i3 8100 Тактовая частота CPU 3.6 ГГц Количество ядер процессора 4 ядра Объём 4096 Мб Объем диска SSD 128 Гб Графический чипсет Intel UHD 630 Объем видеопамяти использует системную Операционная система Microsoft Windows 10 Home,,https://www.kns.ru/product/kompyuter-acer-veriton-es2730g-dt-vs2er-009/,23938
Компьютер Acer Veriton N4620G DT.VH6ER.003,KNS_Компьютеры,Компьютеры Acer,ID: 424608,https://cdn.kns.ru/linkpics/acer-veriton-n4620g--dt-vh6er-003--0.jpg,Модель CPU Intel Core i3 3227U Тактовая частота CPU 1.9 ГГц Объём 4096 Мб Объем диска HDD 500 Гб Графический чипсет Intel HD Graphics Объем видеопамяти использует системную Операционная система DOS,,https://www.kns.ru/product/kompyuter-acer-veriton-n4620g-dt-vh6er-003/,18460
Компьютер Acer Veriton ES2710G DT.VQEER.030,KNS_Компьютеры,Компьютеры Acer,ID: 565267,https://cdn.kns.ru/linkpics/acer-veriton-es2710g-dt-vqeer-030-0.jpg,Модель CPU Intel Core i3 7100 Тактовая частота CPU 3.9 ГГц Количество ядер процессора 2 ядра Объём 4096 Мб Объем диска SSD 256 Гб Графический чипсет Intel HD Graphics 630 Объем видеопамяти использует системную Операционная система Microsoft Windows 10 Professional,,https://www.kns.ru/product/kompyuter-acer-veriton-es2710g-dt-vqeer-030/,38048
Компьютер Acer Aspire TC603 DT.SPZER.035,KNS_Компьютеры,Компьютеры Acer,ID: 427713,https://cdn.kns.ru/linkpics/acer-aspire-tc603--dt-spzer-035--2.jpg,Модель CPU Intel Core i5 4430 Тактовая частота CPU 3.0 ГГц Количество ядер процессора 4 ядра Объём 4096 Мб Объем диска HDD 1000 Гб Графический чипсет nVidia GeForce GT625 Объем видеопамяти 2048 Мб Операционная система Microsoft Windows 8,,https://www.kns.ru/product/kompyuter-acer-aspire-tc603-dt-spzer-035/,58266
Компьютер Acer Veriton ES2730G DT.VS2ER.006,KNS_Компьютеры,Компьютеры Acer,ID: 588572,https://cdn.kns.ru/linkpics/acer-veriton-es2730g-dt-vs2er-006-0.jpg,Модель CPU Intel Core i3 8100 Тактовая частота CPU 3.6 ГГц Количество ядер процессора 4 ядра Объём 4096 Мб Объем диска HDD 1000 Гб Графический чипсет Intel UHD 630 Объем видеопамяти использует системную Операционная система Microsoft Windows 10 Home,,https://www.kns.ru/product/kompyuter-acer-veriton-es2730g-dt-vs2er-006/,26887
Компьютер Acer Veriton ES2710G DT.VQEER.031,KNS_Компьютеры,Компьютеры Acer,ID: 565268,https://cdn.kns.ru/linkpics/acer-veriton-es2710g-dt-vqeer-031-0.jpg,Модель CPU Intel Core i3 7100 Тактовая частота CPU 3.9 ГГц Количество ядер процессора 2 ядра Объём 8192 Мб Объем диска HDD 1000 Гб Графический чипсет Intel HD Graphics 630 Объем видеопамяти использует системную Операционная система Microsoft Windows 10 Professional,,https://www.kns.ru/product/kompyuter-acer-veriton-es2710g-dt-vqeer-031/,37206
Компьютер Acer Veriton ES2730G DT.VS2ER.017,KNS_Компьютеры,Компьютеры Acer,ID: 588573,https://cdn.kns.ru/linkpics/acer-veriton-es2730g-dt-vs2er-017-0.jpg,Модель CPU Intel Core i3 8100 Тактовая частота CPU 3.6 ГГц Количество ядер процессора 4 ядра Объём 8192 Мб Объем диска SSD 128 Гб Графический чипсет Intel UHD 630 Объем видеопамяти использует системную Операционная система Endless,,https://www.kns.ru/product/kompyuter-acer-veriton-es2730g-dt-vs2er-017/,26044
